,text,label
3746,@USER @USER @USER Al logik viser jo også at man ikke kan give det dobbelte i ydelse i dobbelt tid til 1/3 af udgiften uden at det er fordi man skal have begrænset antal modtager til det absolut minimale. Hvem tror man at man kan snyde med det vrøvl. #dkpol #dkmedier #dobbeltstandard #fv19,negative
3747,"Og er det tilstrækkeligt denne 'markedsfejls-tilgang', der satser på at levere ekstra information til markedet? @USER argumenterer her for, at myndigheder i højere grad skal *forme* markederne med regulering og kreditstyring #dkgreen #dkfinans [LINK]",neutral
3748,"Hvordan sikrer vi ØKONOMISK RENTABLE REGIONALE UDDANNELSER
af høj kvalitet i DK?

Lyt til vores #dkpodcast ABSALONS STEMME og få insp. til nye måder at tænke organisering af regionale uddannelser: [LINK]

#dkpol #uddpol #dkprovins #dkibalance #bæredygtigeudd [LINK]",neutral
3749,"@USER Over de seneste år er alle mine indkøb flyttet fra COOP, primært fakta og lidt Kvickly til nu stort set udelukkende Rema. COOP er blevet vanvittigt dyrt, også selv om jeg samlinger dem mere 1:1 med Føtex. Jeg tvivler på at det er en holdbar forretningsmodel",negative
3750,@USER Eller prøv med at Paludan bare er det naturlige næste skridt i den islamofobiske retorik 'en del på Christiansborg' har ført i årevis. Men nice try at skyde den videre til venstrefløjen...,negative
3751,"@USER @USER Ved ikke om det er fair eller ej, men som forbruger mener jeg det er fair nok. Kvickly vil også gerne selv sammenligne sig med andre. Så syntes jeg Rema er en del over discountniveauet. Jeg lægger også stortset alle indkøb i Rema og er iøvrigt tidligere Coop ansat 😉",positive
3752,"Sveriges ældste og formentlig Europas største egetræ, Kvilleken, også kendt som Rumskullaeken, bukker snart under. Tørke og svamp har taget livet af det næsten 1000 år gamle egetræ. [LINK]",neutral
3753,@USER @USER Hvad med at du stopper dit vås og udenomssnak? Og hvem er det for rasten der går ind for at vi skal have atparthad i danmark. Det er en nationalist der også går ind for brud på grundloven.,negative
3754,"Semler-chef om opkøbt konkurrent: Det er Danmarks-mesteren i maskinhandel Hamrende dygtige, lyder skudsmålet fra Semler Agros direktør til Herborg Maskinforretning, som nu bliver en del af Semler Agro. [LINK]",positive
3755,"⚽️ Der er i dag 8 #fodbold kampe/events mere, der vises direkte:

📺 5 på TV
💻 3 kun på @USER

#dksport #dkbold #sldk #pldk #laliga #seriea #cldk #eldk

🔗 [LINK] [LINK]",neutral
3756,"@USER @USER @USER Det gøre det jo lige akkurat. Brøndby er vel den klub i kongeriget, der er mest interesse for. Mediedækningen ville på ingen måde være så massiv, hvis det alene drejede sig om Anderlecht/Brügge. Så spændende er Belgisk fodbold bare ikke.",negative
3757,"Tersløse Kirke er blevet Vejkirke [LINK] Tersløse Kirke er blevet en såkaldt Vejkirke. Det indebærer, at kirken året rundt kan besøges af turister og alle interesserede på følgende dage: Tirsdag-onsdag-torsdag kl. 8-15.",neutral
3758,@USER @USER @USER @USER Det gælder når det ikke er landsdækkende medier som bringer disse provokationer. Hvis en hvilken som helst ukendt person eller med begrænset rækkevidde havde lavet det tweet havde de fleste heller ikke reageret så kraftigt. Men vi har netop med et landsdækkende medie at gøre.,neutral
3759,"@USER @USER Nej, det er det ikke, men den førte udlændingepolitik er gak-gak og netop grunden til tilslutningen. Vi har fået nok af indvandrere, som udvander vor velfærd og tryghed. Try walking in our shoes for once!",negative
3760,"Huddersfield er jo ganske enkelt bare pivringe! De bliver ikke savnet i Premier League, selvom det er synd der ryger 3 danskere ud! #LIVHUD #pldk",negative
3761,"@USER @USER Det er jo hvad man kan forvente af en socialist.. ingen evne til at gøre noget på eget initiativ. Jeg har fortalt dig hvor du kan finde det, men det rækker evner måske ikke til. Kildekritik.. den gælder jo også modsat, smarte! [LINK]",negative
3762,"@USER @USER @USER @USER Ro på. Du er et ukrudt, det ville ikke undre mig at din mor er din fars søster. Og efter de havde sammenleg, så kom du til verden. Men det komisk nok du påstår at du kender bedre til historien i Balkan, end de personer som rent faktisk kommer der fra.",negative
3763,"Liverpool er selvsagt klasser bedre end Huddersfield, men Keita blir en kæmpe profil næste sæson. Sammen med Alex Oxlade-Chamberlain kan det blive en voldsom midtbane #pldk",positive
3764,"@USER Når man lige tænker over det...
Er det egentlig ikke pudsigt at der aldrig er blevet fulgt op på denne, med en ny måling.

:-))",negative
3765,"Alvorligt uheld ved dronning Louises beo i København fredag aften. 
#fuh #uheld #ulykke #hberedskab #HBR #politidk #nyheder [LINK]",negative
3766,Badeforhold for ringe FJORDAGER: - Det hele er ved at falde sammen om ørerne på os. Så markant var Fjordagerformand Louise Elkrog om bade- og omklædningsforholdene i Fjordagerhallen på årets generalforsamling i torsdags. D… [LINK],negative
3767,"@USER Nogle år siden, lavede regeringen en kræftgarant, der fulde penge med. Kræft patienter er sjældent indlagt i månedes vis på sygehuset. Man burde give samme garanti til psykiatrien. Psykiatrien, er det månedes vis, psykisk syge burde være indlagt, så de er rask til at komme hjem.",negative
3768,"@USER kan i ikke droppe den forespørgsel efter lokation når man går ind på jeres side? Det crasher min Firefox på android.
Lav i stedet en knap, for dem der ikke ved hvor de er.",negative
3769,"Dokumentar om Qasim i Vollsmose, og hans barbershop, få meter fra hvor jeg har boet i snart et år. Kan klart anbefales! [LINK] - Via /r/Denmark #Denmark",positive
3770,"@USER @USER @USER Jeg skrev ikke ansvar, men tonen som OGSÅ @USER bruger, giver selvfølgelig 20.000 stillere legitimitet. Istedet for at anskue sociale problemer for hvad de er, har I støttet (eller tiet) når det er gjort til et ‘muslimsk problem’.",negative
3771,"Det er da bare at lave en lovændring. ‘Dømte kriminelle kan ikke opstilles til Folketinget’. Det virker og bruges mange andre steder. Kritikere mener, at mange danskere er for uintelligente til demokrati. De fik lige 20.981 nye argumenter her. #dkpol #hvaskerderfordigdanmark [LINK]",negative
3772,"@USER Arh. Det er bare endnu en af de ting, sociale medier gør ved os. Alt virker så perfekt.
Bemærk også alle dem, der slet ikke svarer, fordi de stadig sover. En af dem er mig lige om lidt.",negative
3773,"Sagen er, at både venstreautonome og indvandrerbander generelt er små og relativt lukkede grupperinger centreret om et konfliktfællesskab. Man er ""sammen imod noget"", om det så er RP, politiet, Christiansborg, fascister eller hvad-ved-jeg. 3/7",negative
3774,"@USER Brugen af tvang er eksploderet siden @USER og @USER de facto ophævede retten til domstolsprøvelse iht. grundlovens § 71, stk. 6. Men det taler #dkpol ikke om, og #dkmedier nægter at kigge på området.",negative
3775,"bålet, der nu giver få unge ballademagere på Nørrebro hele skylden. Hvilken mangel på analysekraft! Det nødvendige at gøre nu er at blive enige om, at det vigtige politiske skel i DK ikke går mellem etniske danskere og udlændinge, mellem statsborgere og asylansøgere.",negative
3776,"@USER @USER Med andre ord reglerne i Danmark er for rigide for agile køretøjer. Et eksempel: I Sverige er reglerne for cykler, løbehjul, skateboards mv. (vist nok) de samme, og der må de f.eks. køre på vejen - selvom der er cykelsti - hvis det vurderes som fornuftigt.",negative
3777,"@USER @USER Det lader til at sådanne handlinger ikke på forhånd kan forbydes, men efterfølgende dømmes kriminelle, hvis de f.eks. er racistiske eller injurierende.",neutral
3778,.@USER lægger sidste hånd på sin tale til landsmødet. Følg den på DR2 og TV2 News kl 14. Klimakrisen kræver vores udelte opmærksomhed #dkpol #LMÅ19 [LINK],neutral
3779,"@USER @USER @USER @USER @USER @USER Tror næppe, at de store #dkmedier havde dækket en tosse, der stod alene og kastede med koranen, som han har gjort mange gange før.",negative
3780,"Jeg har altid følt mig trist med Løkke,,,er ikke i tvivl om det skal lykkes for Stram Kurs, på den ene ell anden måde, når partiet først kommer i folketinget [LINK]",positive
3781,"@USER @USER Tak! Og her er 'medløb' endda vist lidt en underdrivelse. Det er mig en gåde at Pelle for 3. gang på få uger deler en opdatering fra LLR og på FB blot taler om 'lys i vinduerne d. 4 maj', fremfor at problematisere den mainstreaming af ekstrem racisme, der har ført til Paludan.",negative
3782,"@USER Jeg er vild med det. Han havde regnet med at blive taget i første runde. Elway er vild med.ham og var længe rygtet til at vi ville snuppe ham på 10. At vi så får ham på 42, er bare fedt. Som du siger han vil ud og bevise at han skulle have været et 1. Runde valg",positive
3783,"Stærk melding her fra @USER. Afgørende for landets og #dkbiz udvikling, at der investeres i uddannelse og forskning. 👏🏼💡💪🏼#forskpol #LMÅ19 #dkpol @USER @USER [LINK]",positive
3784,"Det måtte jo komme,så ikke den største overraskelse. Men derfor kan jo godt gøre ondt, når lige når man får nyheden. Han er medlem af, en lille eksklusiv klub,af helt specielle Kbh spillere. Den lille eksklusive klub,vil han være livstidsmedlem af 👏👏👏 #fcklive [LINK]",positive
3785,"@USER for længe siden kunne man anmode om at få / købe en af de gamle klippekort automater.. Men hvad er de koster..?? Det kan jeg ikke huske, og jeg kan heller ikke finde det gamle opslag i lavede på Facebook..",neutral
3786,Fortalerne for en stram udlændingepolitik kan takke sig selv for Rasmus Paludan. Hver gang man rykker hegnspælene mod højre udviser man kredsen. Vildt at Pernille Vermund nu fremstår fornuftig 🙄 #dkpol,negative
3787,"@USER @USER Ser det slet ikke som noget problem, den 7 dages periode er jo bare noget, som de etablerede partier har brugt som en vejspærring, fordi de ikke ønsker nye partier på banen. SK har fair and squre samlet 20.100 VE's, så lad vælgerne afgøre om de skal ind.",positive
3788,"Risgård, @USER og nu Kvist. @USER s midtbanelegender takker af til sommer. Er der nogen, der tør spå om, hvem der kan være de næste danskere med den status? #sldk #FCKOB #AaBHOB [LINK]",neutral
3789,@USER Moddemonstrationer har forvoldt ufattelig skade - nu kommer valgkampen til igen at handle om flygtninge fremfor f.eks. klima. Det er satme så sørgeligt.,negative
3790,"@USER @USER @USER Prøver ikke at overbevise Pelle om noget, men appellerer til ham, da han er en dygtig politiker. Du skrev din analyse og jeg min! Det er for kortåndet at give demo. på Nørrebro skylden for at RP fik så mange vælgererklæringer☠.
Lidt perspektivering:
[LINK]",negative
3791,"En status uden Paludan: Jeg vidste ikke, før jeg blev forælder, hvor kedeligt det er at planlægge sund mad dagligt. Så når nu børnene er hos bedsteforældrene bliver mit sunde &amp; næringsrige &amp; befriende aftensmåltid denne lørdag aften ... øl #ah #livetmedbørn",positive
3792,"Uligheden skal udjævnes - bare lidt - og kontanthjælpsloftet fjernes, så den vrede mand stemmer på mere fornuftige partier. At hæve spærregrænsen er mere af det samme og åhr så elitært! [LINK]",negative
3793,Papirarbejdet på jobcentret udfordres. Besparelse i tid og besvær + øget kvalitet #whatsnottolike #påtide #dkpol #beskæftigelse #samskabelse [LINK],positive
3794,@USER @USER @USER Hahaha du er så lort. Du kommer til at slosse om sidste pladsen sammen med snowhill. Det eneste jeg ville ændre ved den tierliste,negative
3795,"@USER Det samme er forsvar for den udlændingepolitik, der er blevet ført i dette land i de sidste 36 år, og som har ført til de massive problemer vi nu ser.",negative
3796,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → [LINK] #angst #stress #denmark [LINK],neutral
3797,"@USER @USER Foreløbig er udenlandske medier mere bekymrede over, de, der sprængte bomber i Sri Lanka, tilhørte den højere middelklasse og var veluddannede. Det påstås, Al Qaedas medlemmer havde samme baggrund. Problemet er, at de har ressourcer og virksomheder, der kan støtte angreb.",negative
3798,Ignorance skal bekæmpes med argumenter og et møde med virkeligheden. Rasmus Paludan får DF og Nye Borgerlige til at fremstå stuerene i deres menneskesyn. Vi er splittede i vores menneskesyn i #dkpol og det hverken må elller skal vi ignorere. #menneskerførsystemer,negative
3799,"@USER Det er helt skørt skrevet! Alle skal vel vise, hvad de er lavet af. Er du irreteret over the Blame Game (er det allerede startet?) #dkpol #støttobias",negative
3800,"Giv homofobi det røde kort

Før dagens FCK OB kamp opsætter jeg en regnbuebænk til hyldest for mangfoldighed og nej til homofobi ved Parken

Københavns Kommune bør opsætte permanent regnbuebænk v. Parken

 #dkpol #fckob #sldk #elskdenduvil #fodboldforalle
[LINK]",positive
3801,"Ugen i Odense: En lykkelig lukning og dobbelte mandater Det er ikke altid sjovt, når ting forandrer sig. For det skaber ofte en usikkerhed, der har det med at brede sig som ringe i vandet.
Tag nu bare beboere og ansatte på Hjallese Plejecenter, der lige … [LINK]",negative
3802,"@USER @USER Vi forsøger sådan set bare at lave reelle løsninger for de nedslidte, mens Mette Frederiksen og @USER nu på tredje måned ikke vil give de nedslidte danskere konkret svar på, hvem der skal have en særlig ret til tidligere pension. Vil du løfte sløret nu?",negative
3803,"@USER @USER @USER @USER Det må være rart at bo i det elfenbenstårn hun har bygget sig. Bagefter argumenterer hun for at de er historieløse, jeg var ved at kaste op af grin, over stupiditeten.",negative
3804,"@USER Enig. Men valgdebatterne skal handle om at imødegå #klimaforandringer, ikke om muslimer og udlændinge. Lad os gøre vores til, at de vigtigste emner fylder mest i offentlig debat #GrøntValg #lighed #sundhed #bæredygtighed",positive
3805,Er ved at sætte kabel bakke op til en lille håndfuld ledninger. Det har tager hvad der ligner Ca 1 time. Det kunne gøres på 5 min hvis jeg ellers tog mig sammen og lavet alt muligt andet. #sløvsøndag,neutral
3806,"Vi river den i stykker 
Og så tramper vi på den
Det her er vores hjem!
#almenmodstand #gellerup #toveshøj #ghettopakken [LINK]",negative
3807,".@USER
.@USER
.@USER
.@USER
Anders Thomsen gav det polske publikum fuld valuta for pengene i årets SEC-kvalrunde 2 i Poznan. Een efter een fightede han sig helt op til det afgørende race-off og vandt det. Er videre til SEC-CH
copyright: sportxpress [LINK]",positive
3808,"@USER Tal endelig ned til mange tusinde danskeres meget reele bekymringer. Det skal nok afskrække dem fra at stemme på Paludan, at du synes de er idioter...",negative
3809,"Næste gang I rejser mellem Aarhus og København og stopper i smukke Skanderborg, så tænk lige over, at i den seneste valgperiode er der kommet 4X flere flygtninge og indvandrere, end der bor mennesker i hele byen. Det er jo det rene #vanvid ! #dkpol [LINK]",negative
3810,"Det fortæller jo alt, DF byder nazilignende tilstande velkommen i folketinget.

Håber ikke at det overrasker nogen.

#dkpol [LINK]",negative
3811,"Vorbasse-familie vil gerne servere middag for turister: Åbner man sin dør for andre, kan der kun ske noget godt! Vorbasse: Åbner man sin dør for andre, kan der kun ske noget godt. Det er Kirsten Marie Povlsens filosofi, og derfor meldte hun også straks s… [LINK]",positive
3812,"De 10 pct. rigeste danskere ejer næsten halvdelen af den samlede formue. En konsekvens af @USER Budgetlov, som har fjernet milliarder fra velfærd i @USER @USER ➕ statslige uddannelsesinstitutioner og brugt dem på skattelettelser #dkpol
[LINK]",negative
3813,Ham her kan jeg på det varmeste anbefale at følge. En ung folketingskandidat fra Fyn der forstår ungdommen og de komplekse problemer vi står overfor bedre end mange andre. Og til jer på Fyn kan jeg varmt anbefale at stemme på ham 💚 [LINK],positive
3814,"Finanstilsynet brød i flere tilfælde EU-loven i hvidvasksagen, konkluderede Den Europæiske Bankmyndigheds undersøgelseskomité. Men EBA’s bestyrelse droppede sagen efter afstemning, hvor tilsynets topchef selv deltog. @USER @USER [LINK]",neutral
3815,"@USER @USER Ja da 😀, men synes det er svært at være imod noget, der sikrer vigtige kendelser på en simpel og hurtig måde. Så forstår jeg bedre man er imod VAR som stadig efterlader debat.",positive
3816,"@USER 
Hvis der er begået ulovlige handlinger skal de implicerede straffes.
Immunitet i det offentlige er gift for retssikkerheden i landet.
#dkpol [LINK]",negative
3817,"@USER Hej Caro, min datter på 32 har lidt af tilsvarende sygdom i 30 år. 
Rigshospitalet behandler hende med biologisk medicin. Jeg gætter på du lever sundt, men giv din kost et check. Min datter har har god erfaring med at holde dig fra kost med inflammatorisk påvirkning. Good luck",neutral
3818,JP mener: Fænomenet Rasmus Paludan må udløse alvorlig selvransagelse hos alle partier - alle partiet har været medvirkende til at ændre dk med masseindvandring. Det har kostet og vil koste endnu mere i fremtiden ... desværre #dkpol [LINK],negative
3819,"@USER Altså, det der med at jeg stadig har alle mine cd’er? Og at mine playlists på Spotify er mine gamle mixtapes? Og at jeg mest hører mine cd-titler når jeg hører Spotify? Og at jeg sætter høj og kendt musik på, når der er høje/ubehagelige lyde? Ikke for at genere naboerne⏩",neutral
3820,"Kære Dansker. Jeg er ik født i Danmark men her har jeg født alle mine tre børn. Her skal jeg begraves. Vi taler dansk. Vi tænker dansk og vi kender ik andet end Danmark. Jeg håber, at du aldrig vil tillade nazismen! Jeg regner med dig. Svigt os ik. Svigt ik demokratiet. #dkpol [LINK]",positive
3821,"@USER 2. Hvis det ER den ""rigtige jba"" skal han starte med at kigge indad og erkende at det var en kæmpe fejl IKKE at fortærke bif forsvaret i vinterpausen. Et bif forsvar, der nu har dummet sig i samtlige kampe.",negative
3822,"@USER @USER Indtil den nye politiske realitet eventuelt melder os ud... Men det skal aldrig ske. For det er NU, at alle de etablerede partier i Folketinget siger endegyldigt FRA over for hadpolitik, racisme og uværdigt gensyn med nazisme og facisme i dansk politik!#dkpol",negative
3823,"@USER @USER @USER 

En lille montage om den rejse Rasmus Paludan og Stram Kurs har været på #dkpol

[LINK]",neutral
3824,"@USER Altså at dømme ud fra billede sådan rent modemæssigt så må det jo så betyde at du er omkring 55 i dag
Du holder dig sgu godt 😝🤪",positive
3825,@USER @USER @USER @USER @USER @USER Bemærk iøvrigt at du selv er eneste minister (udøvende magt) i top-25. Den var ikke gået i det borgerlige liberale USA [LINK],negative
3826,"@USER @USER @USER @USER Skattelettelser er svaret på personlig frihed. Skattelettelser er vejen til flere i arbejde, højere vækst og mere velstand. Det man beskatter får man mindre af.",positive
3827,"En hemmeligholdt rapport om @USER s hvidvask ser dagens lys, @USER har advaret om en idé, som Løkke nu kommer med. Og så bliver der vasket hænder i Trafikstyrelsen . Her er dagens politiske morgenpost.

#dkpol #dkmedier ""#dkbiz
[LINK] [LINK]",neutral
3828,"Vi skal passe på vores koralreve, der i forvejen trues af global opvarmning og mere syreholdige verdenshave [LINK] #dkpol #dkgreen",neutral
3829,"”Vi leder desperat efter måder at levere nødforsyninger på,” siger nødhjælpsleder for @USER i #Mozambique. Vi kæmper for at nå frem til nogle af de ramte områder efter #CycloneKenneth. Veje er opslugt af floderne, og det regner voldsomt #dkmedier [LINK]",negative
3830,"📅 Der bliver i dag sendt følgende kamp fra @USER på TV:

⏰ 19:00: FC Nordsjælland - FC Midtjylland

#FCNFCM #sldk

🔗 [LINK] [LINK]",neutral
3831,"Lidt skørt hvis AGF klarer sig videre imod AaB, og SøE klarer sig videre imod Randers, at AGF og SøE så skal mødes for 5. og 6. gang i sæsonen. De kunne have mødt hinanden i pokalen også for at nå de maksimum 7 der kan lade sig gøre. Men 6 vil stadig være SL-rekord #sldk",neutral
3832,"@USER 🤣🤣🤣 svært at være uenige i de opslag, med mindre man er blank på indholdet, naturligvis og det er heldigvis meget få herinde 🤣🤣🤣😍",positive
3833,"@USER @USER @USER @USER @USER @USER Evander har været fast mand siden engang i efteråret, og vi har lagt meget af taktikken an på ham. Han har været vores svageste spiller de sidste to mdr. Det er muligt, det bliver bedre næste sæson. Det er også muligt, at det ikke gør. Det er en satsning som så meget andet.",neutral
3834,"Jeg har tømmermænd på #delmøde19, men måtte alligevel på talerstolen for at opfordre salen til at tage fælles ansvar for at bekæmpe seksuelt upassende adfærd. @USER har enstemmigt vedtaget at tilføje et afsnit om det til handlingsprogrammet - Jeg er rørt og glad 💪🏼 [LINK]",positive
3835,"@USER @USER @USER @USER @USER Orbáns parti, Fidesz, kan vel stadig deltage i møder for @USER-gruppen? De er vel kun suspenderet fra EPP-partiet. Eller har jeg misforstået? Iøvrigt en suspendering som @USER forudsiger ikke resulterer i, at Orbán “retter ind”. #dkmedier #eudk",neutral
3836,"Lyt til @USER og Erik David Johnson, AI-specialist og medlem af regeringens ekspertgruppe i dataetik, når de i podcasten Magtens Tredeling debatterer grænserne for AI og algoritmer i digitaliseringen af den offentlige forvaltning. #dkdigi #dkpol
[LINK]",neutral
3837,"En kanalbåd er lige sejlet forbi, manden der nægter at komme op. Bådens guide tager den cool med et “anyways” og begynder at fortælle om Christianborgs historie #dkpol [LINK]",positive
3838,"Er der nogen der ved hvor de penge er kommet hen? Altså de er vel ikke bare forsvundet, NOGEN må da have fået glæde af dem?? [LINK] [LINK]",neutral
3839,"#vismænd i @USER : ""Fordelingsmæssige hensyn bør ikke være en hindring for at føre en omkostningseffektiv klimapolitik, da uønskede fordelingseffekter kan imødegås f.eks. via ændringer i den grønne check."" #dkgreen #dkpol #dkøko 
[LINK]",neutral
3840,@USER @USER @USER . Når debatten kører på nettet bliver den ofte generel Men islam som ideologi hører ikke hjemme i et demokrati og Koranen er en voldsmanual for analfabeter så alt det lort der har ødelagt de muslimske lande vil vi ikke have skal ødelægge vores,negative
3841,@USER @USER @USER Hehe der er altid grænse tilfælde Har intet imod du dyrker din tro bare det ikke sker i det offentlige rum til gene for andre og du stiller krav baseret på din tro som vi skal tage hensyn til. Bærer din kone tørklæde mm?,neutral
3842,"Bo Henriksen synes, det er helt fair, at der nu - for en ellers sjælden gangs skyld - også bliver sat spørgsmålstegn ved hans position:
#sldk #achorsens
[LINK]",neutral
3843,"Klima og miljø deler 1. plads med sundhedspolitikken på listen over emner, der er vigtigst for vælgerne. Udlændinge på 3. pladsen. Spændende, om det også afspejles hos politikere og aspiranter i valgkampen.#dkpol #dkgreen #dkklima [LINK]",neutral
3844,"Som kandidat er man fri til at fokusere på hvad end man lyster.

Men mindre mudderkastning ville måske efterlade et mere troværdigt indtryk.

Eller bare 1 (en) hjertesag.

Medmindre man naturligvis ikke har nogen - så er det altid lettere at bashe andre 🤪😉 [LINK]",negative
3845,"“Indien er et samfund i opbrud, og da inderne fik fri adgang til data, ændrede alt sig! Springet mellem de unge og gamle i familierne er så stort, at det svarer til, at børn bor med deres oldeforældre” siger danske konsulent i Indien Pia Mollback-Verbic til @USER #dkmedier",negative
3846,"Ingen af FCK's forsvarsspillere var gode nok til månedens hold i april i @USER, selvom man kun lukkede 1 mål ind 🤨 #fcklive #sldk [LINK]",negative
3847,"@USER @USER Og op gennem 90erne, hvor tilliden steg. Men Morten bliver nødt til at forklare det på den måde, da det ellers kræver han skal forholde sig kritisk til sig selv, sit parti, sin politik og det politiske system han er barn af #dkpol",negative
3848,"@USER Hej Mikkel, jeg har slettet opslaget, for kom til at skrive en fejl. Det er jo helt oplagt at samle hele serien online, men lige nu går vores digitale arkiv ikke så langt tilbage. Vi arbejder på sagen ;-) Tak for tippet!",positive
3849,"Der gik under 10 minutter efter dét tweet, så fik jeg denne mail..! Det er første gang nogensinde, at jeg er blevet kontaktet om et konkret (dog fuldstændig irrelevant) job via LinkedIn #spooky [LINK]",neutral
3850,"En gruppe svenske forskere arbejder på at omdanne rester fra land- og skovbrug – såsom halm, grenaffald og savsmuld – til værdifulde fødevarer: [LINK] #træ #dkskov #dknatur #landbrug #dkgreen #dkfood #fødevarer",positive
3851,"Morgencyklister bliver mødt med high-fives og hyldest 1. maj på Limfjordsbroen, når cykelkampagnen ”Alle op på cyklen” skydes i gang. [LINK] #bevægdigforlivet #vcta #sundpol [LINK]",positive
3852,"Sidder på Skt. Knuds gymnasium og overværer retorik-undervisning, der sidder en hel klasse, som ikke har lyst til at deltage i debatten på sociale medier, for “kampen er tabt på forhånd” “det er svært at være saglig, når andre ikke er”. “vi deltager kun i debatter for at få ret”",negative
3853,"@USER OIC landene har ikke tilsluttet sig FNs menneskerettigher, men har deres egne, baseret på sharia bl.a. ... Og det er ikke en gang løgn. Den hedder Cairo Deklarationen.
[LINK]",negative
3854,"FAGLIGHED, NÆRHED OG ENTYDIGT ANSVAR er vejen til succes i beskæftigelsessystemet.

Her er mine løsningsforslag til de seneste nedslagspunkter i fortællingen om #KongChristianDenHalve - en 30 års socialkrise.

I @USER søger vi løsningerne #dkpol

[LINK]",positive
3855,"@USER @USER @USER Gu’ er det da et slag. Fuldstændig unaturlig bevægelse at lave for at komme forbi. Det naturlige for Messi ville have været at tage hænderne op i ryggen på Fabinho, for at tage fra i sammenstødet.",negative
3856,"Jeg ved det er et dårligt signal at sende. Men når du sidder i en bil, der står på en ladvogn, så foretager du dig intet ulovligt. Fotoet understreger blot, at manden ikke er den hurtigste knallert på havnen #dkpol [LINK]",neutral
3857,"@USER @USER Nårth, socialisme som i fx Frankrig og Spanien i årtier? Det her med at ligestille socialisme med kleptokratier, alene fordi de kalder sig socialister, er en af de mere tynde stråmænd. Om det skyldes intellektuel uhæderlighed eller intellektuel inkompetence kan vi blot gætte på.",negative
3858,"@USER @USER @USER @USER @USER @USER @USER @USER Ikke her (se link). Men lad det nu ligge. Vi kommer tydeligvis ingen vegne. Der er meget andet at bruge tid på.
[LINK]",negative
3859,Skal man grine eller græde … kommunisten her bruger den yderste venstrefløjs egen opdigtede fortælling … alle der så tv-billederne kunne se at det var @USER gadehær der var bøllerne #dkpol #1maj [LINK],negative
3860,“Journalisterne” skriver konstant om fake websites … men når det er en af deres egne så er det ok? #dkpol #dkmedier @USER @USER @USER @USER,negative
3861,"@USER Det er ikke Mona, men en kvinde ved navn Hjerdis på 101 år, som holdt tale... Hun refererede til en tid hun selv har oplevet! Bør vi ikke lytte til det?",positive
3862,"@USER fra @USER kæmper hver dag for en bæredygtig udvikling ♻️

Tilmeld dig vores 10-års bæredygtige fødselsdag og hør Idas talk: 
[LINK]

#KPH #10YearsImpact #SustainableEntrepreneurs #sustainability #SocialInnovation #SDGs #socent #verdensmålene #dkpol [LINK]",positive
3863,"@USER @USER @USER @USER Jep,- parasitær tænkning, hov her er der lige en sprække ind til fødekæden, faktisk handler hele koranen om den samme form for tænkning og det er i øvrigt også i harmoni med Darwinismen.",neutral
3864,"Det kommer ikke til at ændre på at @USER taber regeringsmagten til Mette F. Men det sikrer en mere ansvarlig politik efter valget, ligesom aftalen om senere tilbagetrækning i 2011. Tak for det 🙏🏻 #dkpol",positive
3865,"Dejligt at senior pension er marginalt forbedret . Trist at sagsbehandlere skal vurdere arbejdsevne. Lidt sent at forligspartierne der ødelagde efterlønnen, der gav værdig tilbagetrækning forsøger marginalt at forbedre seniorpendion. @USER [LINK]",negative
3866,"@USER Er de nedslidte på baggrund af helt konkrete kriterier, så får de noget ud af regeringens aftale. Men selvfølgelig er det også nemmere ikke at blive konkret.",negative
3867,"Vigtig og konkret aftale fra regeringen + aftalepartier i dag! Vi laver en seniorpension, som giver nedslidte uanset branche ret til en tidlig pension på 18.900 om måneden. Det er den ansvarlige løsning! #dkpol [LINK]",positive
3868,"@USER @USER @USER Aha. Du betegner det som to lag vælgere, og det har du jo på sin vis ret i. Det første, lille bitte lag, repræsenterer så udvælgelsen, som det store lag, er begrænset til at vælge imellem. Vist på tide at få tænkt alternativt over det repræsentative demokrati.",negative
3869,"»Vi kan konstatere, at markedet er hårdt ved os lige nu,« siger Sydbanks topchef, Karen Frøsig, til Berlingske på en dag, hvor aktien falder omkring 10 pct. [LINK] #dkbiz #dkfinans",negative
3870,"@USER Hvilken seriøs løsning er det du mener at S og venstrefløjen havde? Der var intet konkret på bordet kun hensigter som skulle få tilpas mange vælgere til at falde til patten så S kunne få regeringsmagten. Realpolitik Pelle, det er hvad vi ønsker, ikke luftkasteller.",negative
3871,“EU skal vise vejen til en grønnere verden. Vi har travlt. EU skal være klimaneutralt senest 2050” - #ep19dk-budskab fra @USER #dkenergi [LINK],neutral
3872,@USER Det vil sige at man vælger at gå længere og længere væk fra det der tilnærmelsesvis virkede 1 gang. Nemlig flere indgange opdelt efter numre. Nu vælger man at skære ned til 1! indgang. Det er ikke godt værtsskab fck. Hold da op det er svært at yde en god service for os derinde,negative
3873,"Helt enig. Udnyt alle kompetencer i sundhedsvæsenet. @USER med @USER er og @USER farmaceuter kan sammen med det øvrige #dksund forebygge medicinfejl, optimere behandling og styrke sundhed. #medicinudenskade #sundpol [LINK]",positive
3874,"Danske Stat tillader farligt Drikkevand: 
 Miljøministeriets pesticidkontrol kulegraves
 [LINK] via @@USER
 #endlösnung #dkpol #svpol 
 #nopol #CreativeEu #Norden",negative
