,Unnamed: 0,language,score,text,label,tweet_len,original_tweet,new_topic,probabilities
2771,2879,da,0.9999973384250164,det er regeringen der har tvunget besparelser ned over kommunerne og begrænset deres budgetter det hedder centralisering og er det modsatte af hvad regeringens partier ideologisk er bygget på,negative,29,Det er regeringen der har tvunget besparelser ned over kommunerne og begrænset deres budgetter. Det hedder centralisering og er det modsatte af hvad regeringens partier ideologisk er bygget på,8,1.0
2772,2880,da,0.9999968853796952,lars versus lægerne har på lægemøde besøg af der konstaterer sammenhængen i det danske sundhedsvæsen er blevet bedre bl a p g a lægernes daglige indsats men der r stadig forbedringspotentiale for at sammenhæng f patienterne sundpol dkpol,positive,37,"Lars versus Lægerne - har på #lægemøde19 besøg af @USER, der konstaterer, sammenhængen i det danske sundhedsvæsen er blevet bedre, bl.a. p.g.a. lægernes daglige indsats, men der r stadig forbedringspotentiale for at sammenhæng f patienterne #sundpol #dkpol",5,0.541799650687186
2773,2881,da,0.8522259534311223,korrekt så skal dem i slagelse tjene penge på dem i roskilde ikke optimalt i mine øjne,negative,18,Korrekt - så skal dem i slagelse tjene penge på dem i Roskilde. Ikke optimalt i mine øjne,-1,0.21768811281829997
2774,2882,da,0.9999952114990168,det er jo hvad man kan forvente af en socialist ingen evne til at gøre noget på eget initiativ jeg har fortalt dig hvor du kan finde det men det rækker evner måske ikke til kildekritik den gælder jo også modsat smarte,negative,42,"Det er jo hvad man kan forvente af en socialist.. ingen evne til at gøre noget på eget initiativ. Jeg har fortalt dig hvor du kan finde det, men det rækker evner måske ikke til. Kildekritik.. den gælder jo også modsat, smarte!",-1,0.2553048194516258
2775,2883,da,0.999995100352439,det der er så håbløst og kun et stort stunt i en endnu ikke udskrevet valgkamp,negative,16,Det der er så håbløst og kun et stort stunt i en endnu ikke udskrevet valgkamp,1,1.0
2776,2884,da,0.999994876927578,her er truppen landsholdet nye joachim andersen robert skov philip billing hareide fremhæver robert skovs afslutningsevne udefra især i kampe mod lavtstående mindre nationer,neutral,24,"Her er truppen:
#landsholdet 

Nye:
Joachim Andersen
Robert Skov
Philip Billing

Hareide fremhæver Robert Skovs afslutningsevne udefra især i kampe mod ‘lavtstående’ mindre nationer.",0,0.6634970579343535
2777,2885,da,0.9604057843013608,jeg sender mine varmeste tanker til mine kolleger på i denne svære stund dkmedier,neutral,14,Jeg sender mine varmeste tanker til mine kolleger på i denne svære stund #dkmedier,-1,0.25219201193832547
2778,2887,da,0.9999929510031426,lyt med på vores podcast aofoplyser hvor vi præsenterer alle spidskandidater til ep dk itunes soundcloud dkpol,neutral,16,Lyt med på vores podcast #AOFoplyser hvor vi præsenterer alle spidskandidater til #ep2019dk ITunes: SoundCloud: #dkpol,-1,0.23755111619430913
2779,2888,da,0.9999949820529976,kontro udmelding jeg er sådan ægte mennesketræt af diskursen i dansk politik den sutter røv og det kan være fint at sutte røv men alle parter skal være indforståede og hygge sig og jeg hygger mig kraftedme ikke buh,negative,40,"Kontro’ udmelding: jeg er sådan ægte mennesketræt af diskursen i dansk politik. Den sutter røv, og det kan være fint at sutte røv, men alle parter skal være indforståede og hygge sig - OG JEG HYGGER MIG KRAFTEDME IKKE. #BUH",4,0.19837481737408955
2780,2889,da,0.9999958635752042,populaert eller ej farligt naar politikere lukker medier de ikke kan lide saa er vi paa vej mod bogbraendinger df handler som vanligt helt uden moralsk kompas dkpol,negative,25,Populaert eller ej...farligt naar politikere lukker medier de ikke kan lide..saa er vi paa vej mod bogbraendinger...DF handler som vanligt helt uden moralsk kompas. #dkpol,7,1.0
2781,2890,da,0.9999945672374108,nej men har læst hvad pølsemutter fortæller og det er ikke ok,negative,12,"Nej, men har læst hvad pølsemutter fortæller og det er ikke ok!",0,0.8617548153719798
2782,2891,da,0.9999948886971716,hvorfor er det at vi ikke længere må se tv billederne af gengivelserne når der er var det er da grænseløst irriterende cldk,negative,22,"Hvorfor er det, at vi ikke længere må se TV-billederne af gengivelserne, når der er VAR? Det er da grænseløst irriterende #CLDK",-1,0.2738260679763074
2783,2892,da,0.9999977973256552,spritny megafon måling giver nye borgerlige mandater jeg tror på at mange danskere i det stille er dybt trætte af de gamle partier og støtter nye borgerlige ca af vælgerne har ikke ytret sig besluttet,neutral,39,"Spritny Megafon måling giver Nye Borgerlige 7 mandater.

Jeg tror på, at mange danskere i det stille er dybt trætte af de gamle partier og støtter Nye Borgerlige. Ca. 30 % af vælgerne har ikke ytret sig / besluttet...",4,1.0
2784,2893,da,0.9999948676902712,en varm anbefaling til statistiknørder med forkærlighed for pldk et par bernørder har samlet al statistik og målrettet det dit fantasy manager spil du kan selvfølgelig også bare gøre som og pille aguero ud lige inden et hattrick,positive,37,En varm anbefaling til statistiknørder med forkærlighed for #pldk: et par übernørder har samlet al statistik og målrettet det dit fantasy manager-spil: Du kan selvfølgelig også bare gøre som og pille Aguero ud lige inden et hattrick.,3,0.30692754320706434
2785,2894,da,0.999996055472986,kære vi er klar til andet sæt er i vi glæder os til at tage i mod jer på søndag hvor i får lov til at smage på det bedste af fyn iskoldodense,positive,35,"Kære @USER-fans
Vi er klar til andet sæt - er I?😉🎾⚽️
Vi glæder os til at tage i mod jer på søndag, hvor I får lov til at smage på det bedste af Fyn...
#iskoldodense",-1,0.24957570358125614
2786,2895,da,0.999995802470528,lader til at de rigtigt mange tweets der har stillet spørgsmål til dr s omtale af racisten langt om længe er slået igennem til webredaktionen og tak for det,positive,29,"Lader til at de rigtigt mange tweets der har stillet spørgsmål til DR's omtale af racisten, langt om længe er slået igennem til webredaktionen - og tak for det!",-1,0.16658828492804223
2787,2896,da,0.9999957408398664,hvad med bare at gøre noget ved priserne det kan ikke være tigtigg at det er dyrere t tage toget end at tage flyet er den gal med brændstofpriserne,negative,29,"Hvad med bare at gøre noget ved priserne. Det kan ikke være tigtigg at det er dyrere t tage toget end at tage flyet. 
Er den gal med brændstofpriserne?",-1,0.20910494718851502
2788,2897,da,0.999993604324586,hyggeligt hotel i københavn tæt på hovedbanen med god morgenmadsbuffet twitterhjerne,neutral,13,RT @USER: Hyggeligt hotel i København tæt på Hovedbanen med god morgenmadsbuffet? #twitterhjerne,2,1.0
2789,2898,da,0.9999966193070512,tidligere pet chef det var en katastrofal fejltagelse at nedlægge rejseholdet fyensdk,negative,11,Tidligere PET-chef: Det var en katastrofal fejltagelse at nedlægge Rejseholdet #fyensdk,-1,0.17001945474825744
2790,2899,da,0.9999953182754112,kongehuset står nu for tur det er en oldgammel og forældet mentalitet der ikke høre hjemme i den frie verden og her bliver den sidste apanage udbetalt en folk royalister er stadig tilbage men de begynder også at skabe oprør den private hær gør hvad den altid har gjort,negative,49,"Kongehuset står nu for tur. Det er en oldgammel og forældet mentalitet, der ikke høre hjemme i den frie verden. Og her, bliver den sidste apanage udbetalt. 
En folk royalister er stadig tilbage, men de begynder også at skabe oprør. Den private hær, gør hvad den altid har gjort.",1,0.4396655166363103
2791,2900,da,0.9999957146729016,når sender mig en mail med undskyldning om datalæk af min og andres data d april er det svært at vide om det er en joke mailen tyder dog ikke på det så jeg er ikke særlig tilfreds specielt når footeren i mailen inkludere denne signatur gdpr data dkit,negative,50,"Når sender mig en mail med undskyldning om datalæk af min og andres data d 1. april, er det svært at vide om det er en joke. Mailen tyder dog ikke på det, så jeg er ikke særlig tilfreds. Specielt, når footeren i mailen inkludere denne signatur #gdpr #data #dkit",0,0.7190612462474175
2792,2901,da,0.9999936621717778,moddemonstrationer har forvoldt ufattelig skade nu kommer valgkampen til igen at handle om flygtninge fremfor f eks klima det er satme så sørgeligt,negative,23,Moddemonstrationer har forvoldt ufattelig skade - nu kommer valgkampen til igen at handle om flygtninge fremfor f.eks. klima. Det er satme så sørgeligt.,1,0.6040150719093167
2793,2902,da,0.9999938183594071,åh gud har intet med det at gøre,negative,8,Åh gud... Har intet med det at gøre,0,1.0
2794,2903,da,0.999993775332402,tror faktisk der er en hel del fodboldfans i hele dk der passer på den beskrivelse måske ligefrem et par hviiie også kudos til vf for at stikke hul mon ikke det bliver forårets tema og dbu kommer til at følge op med et par trusler osv osv sldk,positive,50,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",3,1.0
2795,2904,da,0.9999956058221156,svar nu hvem var det der brændte gaderne af lavede hærværk dkpol selvidioterharytringsfrihed,negative,13,"Svar nu: hvem var det der brændte gaderne af, lavede hærværk? #dkpol #SelvIdioterHarYtringsfrihed",6,0.4978934128850319
2796,2905,da,0.9999938852642584,jeg synes faktisk det sprogligt har været svært at lure hvad man skulle kalde ham hadprædikant er måske bedste bud men mange har ønsket racismedømt det ville jeg også tøve ved som redaktør mest fordi der ikke er tradition for at bruge den type titel så forstår,negative,49,"Jeg synes faktisk, det sprogligt har været svært at lure, hvad man skulle kalde ham, hadprædikant er måske bedste bud, men mange har ønsket ‘racismedømt’ - det ville jeg også tøve ved, som redaktør, mest fordi der ikke er tradition for at bruge den type “titel”, så forstår (1/2)",6,1.0
2797,2906,da,0.9999940093704996,podcast transfervinduet brøndby profil opruster gør sig klar til stort sommersalg andellerej sldk transferdk hør podcasten gennem linket herunder via itunes eller radio syv app,neutral,25,"Podcast: Transfervinduet

Brøndby-profil opruster - gør sig klar til stort sommersalg #andellerej #sldk #transferdk

Hør podcasten gennem linket herunder, via iTunes eller Radio24syv app

[LINK]",0,0.23930710883243986
2798,2907,da,0.9999945852101992,men højre og venstre er jo bare ord ved ikke om de har nogle fast definition så du kan jo altid lave den argumentering om alt politik er det virkelig højre at hade indvandre er det virkelig venstre at være social sådan kan man jo gøre med alt,neutral,49,"Men højre og venstre er jo bare ord, ved ikke om de har nogle fast definition, så du kan jo altid lave den argumentering om alt politik, er det virkelig højre at hade indvandre? er det virkelig venstre at være social? sådan kan man jo gøre med alt 😂",1,0.6992543382531823
2799,2908,da,0.9948443727165268,hvilken du skriver ikke under noget opslag tweet,neutral,9,Hvilken ? Du skriver ikke under noget opslag/Tweet 🙂,-1,0.24785459007236355
2800,2909,da,0.9999939504720528,og er det tilstrækkeligt denne markedsfejls tilgang der satser på at levere ekstra information til markedet argumenterer her for at myndigheder i højere grad skal forme markederne med regulering og kreditstyring dkgreen dkfinans,neutral,32,"Og er det tilstrækkeligt denne 'markedsfejls-tilgang', der satser på at levere ekstra information til markedet? argumenterer her for, at myndigheder i højere grad skal *forme* markederne med regulering og kreditstyring #dkgreen #dkfinans",-1,0.1506527349025867
2801,2910,da,0.9998382064145934,tænker kan svare men umiddelbart vil jeg gætte på det er noget så simpelt som en økonomisk vurdering lige pt står de også uden overenskomst fordi man ikke prioriterer det hos politikerne,neutral,32,Tænker kan svare. Men umiddelbart vil jeg gætte på det er noget så simpelt som en økonomisk vurdering. Lige pt. Står de også uden overenskomst fordi man ikke prioriterer det hos politikerne.,8,1.0
2802,2911,da,0.9999939162631934,talentkommune hold da op bliver spændende at følge,positive,10,"RT @USER: Talentkommune... Hold da op...
Bliver spændende at følge",-1,0.18301342285448727
2803,2912,da,0.9999954026831176,det er flere år siden jeg undersøgte hvordan man kan afsætte en formand for folketinget det kan man godt gid de ville nu mor shamer formanden i forlængelse af at administrere folketingssalen som om det var egen dagligstue i mit hjem gælder mine regler dkpol,negative,44,"Det er flere år siden, jeg undersøgte, hvordan man kan afsætte en formand for Folketinget. Det kan man godt. Gid de ville. Nu mor-shamer formanden i forlængelse af at administrere folketingssalen som om det var egen dagligstue. “I mit hjem gælder mine regler”! #dkpol",1,1.0
2804,2913,da,0.9999945140412044,jeg har pr definition aldrig lyst til at gå i stiletter men det er tåbeligt at der stadig bliver kommenteret så meget på kvinders tøj og accessories i medierne vi skriver for crying out loud,negative,35,"Jeg har pr definition aldrig lyst til at gå i stiletter.

Men det er tåbeligt, at der stadig bliver kommenteret så meget på kvinders tøj og accessories i medierne.
Vi skriver 2019,for crying out loud!",0,1.0
2805,2914,da,0.9999917546031448,hvis der er begået ulovlige handlinger skal de implicerede straffes immunitet i det offentlige er gift for retssikkerheden i landet dkpol,negative,21,"
Hvis der er begået ulovlige handlinger skal de implicerede straffes.
Immunitet i det offentlige er gift for retssikkerheden i landet.
#dkpol",7,0.5137670234814417
2806,2915,da,0.999988854253129,helt enig men det er som oftest nemmest at skyde skylden på andre når man ikke selv leverer mål kan også scores på andet end straffe,negative,26,"Helt enig. Men det er som oftest nemmest at skyde skylden på andre, når man ikke selv leverer. Mål kan også scores på andet end straffe.",0,0.4081893126294486
2807,2916,da,0.9999957067640526,bidrager til dagens forsidehistorie i om at dkpol skal passe på med at pille ved velfærdsforliget det er meget dyrere for dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx mia kr,neutral,42,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",8,1.0
2808,2917,da,0.9999949249071208,verdo bøjer sig betaler mio kr til sine varmekunder,positive,10,Verdo bøjer sig: Betaler 235 mio. kr. til sine varmekunder,0,0.2411301959254062
2809,2918,da,0.8571374523112155,tak for den interessante anekdote som sædvanlig ikke rigtig svarer på mit spørgsmål,negative,14,"Tak for den ( interessante) anekdote, som (sædvanlig) ikke rigtig svarer på mit spørgsmål.",0,1.0
2810,2919,da,0.9999938095929856,det er jo ikke det relevante spørgsmål hvad får vi får pengene sålænge offentlige myndigheder kun fokuserer på omkostninger og vil fjernstyre processerne med deres blind bigdata new public management så siger tallene intet om pengene er godt givet ud,negative,41,"Det er jo ikke det relevante spørgsmål - HVAD FÅR VI FÅR PENGENE?

Sålænge offentlige myndigheder kun fokuserer på omkostninger og vil fjernstyre processerne med deres blind BigData New Public Management, så siger tallene intet om pengene er godt givet ud.",8,0.46608053589912446
2811,2920,da,0.9999934966420624,diego ulissi fik chancen i stedet for dan martin og det skulle vise sig at være en god succeshistorie for uae team emirates,positive,23,"Diego Ulissi fik chancen i stedet for Dan Martin, og det skulle vise sig at være en god succeshistorie for UAE Team Emirates.",3,0.31666178147190976
2812,2921,da,0.9999955179478596,enig topskatten er i virkeligheden et kapital for sig selv og handler om at mindske ulighed og produktivitet men da skat er procent bundfradrag så betaler det rigeste allerede mere i skat end alle andre uanset og fred være med det og bidrager derfor deres del til velfærden,neutral,49,"Enig. Topskatten er i virkeligheden et kapital for sig selv og handler om at mindske ulighed og produktivitet. Men da skat er procent + bundfradrag så betaler det rigeste allerede mere i skat end alle andre uanset (og fred være med det), og bidrager derfor deres del til velfærden",9,1.0
2813,2922,da,0.9999941190157736,nye veje for fritidslivet,positive,4,Nye veje for fritidslivet,0,0.8362056601350002
2814,2923,da,0.9846599671463404,det er der vel forhåbentligt heller aldrig nogen normalt fungerende mennesker som har gjort,negative,14,Det er der vel forhåbentligt heller aldrig nogen normalt fungerende mennesker som har gjort!,0,1.0
2815,2924,da,0.9999956263599752,bekymrende hver gang vores ytringsfrihed begrænset med forskellige begrundelser ytringsfriheden er kernen i vores demokrati og det er langt bedre at tage debatten end at tvinge den under jorden hvor vi ikke længere kan argumentere mod de forskellige holdninger dkpol,negative,40,"Bekymrende hver gang vores ytringsfrihed begrænset med forskellige begrundelser. Ytringsfriheden er kernen i vores demokrati og det er langt bedre at tage debatten, end at tvinge den under jorden hvor vi ikke længere kan argumentere mod de forskellige holdninger. #dkpol",6,1.0
2816,2925,da,0.9974505524970012,problemet er at sas oplyser de kun kan vil ombooke til star alliance dvs så skal jeg hjem med mellemlanding det gider jeg ikke,negative,23,"Problemet er, at SAS oplyser de kun kan/vil ombooke til Star Alliance. Dvs. så skal jeg hjem med mellemlanding. Det gider jeg ikke",0,0.295795387881413
2817,2926,da,0.9999955363554608,den ser noget kunstig ud ud fra det billede at dømme prank,neutral,12,"Den ser noget kunstig ud, ud fra det billede at dømme. Prank?",0,0.5516405595315963
2818,2927,da,0.9999956124551456,det nummer her ville have kostet ham års fængsel i tyskland nok nærmere da det er en gentagelse men hvad pokker ved de om racisme og de følger den har dkpol,negative,33,"Det nummer her ville have kostet ham 1-3 års fængsel i Tyskland..
Nok nærmere 3, da det er en gentagelse..

Men hvad pokker ved de om racisme og de følger den har..

##DKpol",6,0.3430556637205099
2819,2928,da,0.7142834889411154,kan varmt anbefale ovennævnte kolleger derudover også bla participatory design human computer interaction social media privacy mfl stiller gerne selv op holdt for nylig oplæg do we shape technology or does technology shape us,positive,34,"Kan varmt anbefale ovennævnte kolleger. Derudover også bla (participatory design + human-computer interaction), (social media), (privacy) mfl.
Stiller gerne selv op, holdt for nylig oplæg: Do we shape technology or does technology shape us?",-1,0.28204004823641193
2820,2929,da,0.9999976949153528,i tyskland er der masser af brugerbetaling,neutral,7,I Tyskland er der masser af brugerbetaling.,2,0.41953914483599625
2821,2930,da,0.9999932325036304,det er det men det er bare det der genpres om ikke det ender med man så varmer bolden fordi der skal jo maks gå fem afleveringer så skal der skydes d,positive,32,"Det er det, men det er bare det der genpres om ikke det ender med man så varmer bolden, fordi der skal jo maks gå fem afleveringer så skal der skydes :D",0,0.41428880093354475
2822,2931,da,0.9999951708109256,kan mit parti være opstillingsparat tirsdag februar til brug for redaktionernes planlægning kan jeg oplyse at jeg i giver fald holder et pressemøde tirsdag februar kl vartorv farvergade i københavn dkmedier dkpol,neutral,34,"kan mit parti være opstillingsparat Tirsdag 19.Februar. Til brug for redaktionernes planlægning kan jeg oplyse, at jeg i giver fald holder et pressemøde:Tirsdag 19. Februar Kl. 11:00 Vartorv, Farvergade i København. #dkmedier #dkpol 2/2",2,0.3743636095251817
2823,2932,da,0.999993645887276,problemet er at vi ikke kan holde os oppe uanset konjunkturerne der skal flere hænder til vi er nødt til at finde ud af det sammen også på tværs af kulturer det sidste handler kun om indstilling det første er straks sværere,negative,42,"Problemet er, at vi ikke kan holde os oppe uanset konjunkturerne. Der skal flere hænder til. Vi er NØDT til at finde ud af det sammen. Også på tværs af kulturer. Det sidste handler kun om indstilling. Det første er straks sværere",7,1.0
2824,2933,da,0.999994958245489,skal vi ikke blive enige om at det med at kalde fake news beskylde dkmedier for at lyve hver gang man dummer sig det var en ting,negative,28,"Skal vi ikke blive enige om, at det med at kalde fake news &amp; beskylde #dkmedier for at lyve, hver gang man dummer sig, det var en 2018-ting?",7,1.0
2825,2934,da,0.9999954902928349,buffon bør fra nu af hellige sig nationalsang på fuld tid,negative,11,Buffon bør fra nu af hellige sig nationalsang på fuld tid,0,0.7112780890804369
2826,2935,da,0.999993561928521,studerende bliver snydt for feriepenge djøf får i øjeblikket dagligt adskillige henvendelser fra studerende som ikke har fået de penge de har krav på arbejde dkbiz,negative,26,"Studerende bliver snydt for feriepenge. Djøf får i øjeblikket dagligt adskillige henvendelser fra studerende, som ikke har fået de penge, de har krav på. #arbejde #dkbiz",5,0.5310348437256276
2827,2936,da,0.9999930671799396,nej og det er jeg også imod per princip man må heller ikke rende på farum park med et banner der står free brixtofte på jeg læste måske mellem linjerne som at at nedsættende chants skal være forbudte og her kræver det altså lige noget omtanke der er ikke noget,negative,53,"Nej. Og det er jeg også imod per princip. Man må heller ikke rende på Farum Park med et banner der står ""Free Brixtofte"" på. Jeg læste - måske mellem linjerne - som at at 'nedsættende' chants skal være forbudte. Og her kræver det altså lige noget omtanke. Der er ikke noget ..",6,1.0
2828,2937,da,0.5141359803046627,der kommer valg i den uge med to torsdage,positive,9,Der kommer valg i den uge med to torsdage;,1,0.33640358213122057
2829,2938,da,0.99999305577606,selvfølgelig blev nye borgerlige det det har lige fra dag t været et safe space for nynazister smørhår er ikke den eneste fascist i fv dkpol,negative,26,Selvfølgelig blev Nye Borgerlige det. Det har lige fra dag ét været et safe space for nynazister. Smørhår er ikke den eneste fascist i #fv19. #dkpol,-1,0.09667871989510245
2830,2939,da,0.9999959347488692,bladlus ja hvilken art er nok umuligt ud fra billedet der er ret mange sorte bladlus og det gør det ikke lettere at de sidder på broccoli så kan de jo være udenlandske,neutral,34,"Bladlus, ja. Hvilken art er nok umuligt ud fra billedet. Der er ret mange sorte bladlus, og det gør det ikke lettere, at de sidder på broccoli. Så kan de jo være udenlandske 🙂",0,0.44073701478805893
2831,2940,da,0.9999932127755315,dagens overblik regeringen vil fyre dårlige ledere i det offentlige dkpol,neutral,11,Dagens overblik: Regeringen vil fyre dårlige ledere i det offentlige #dkpol,1,0.37843277975184075
2832,2941,da,0.9999943884536496,uha det var langt tid og du er tålmodig at de gør det færdig,neutral,15,Uha det var langt tid og du er tålmodig at de gør det færdig ❤️❤️,0,0.6347465822632767
2833,2942,da,0.8575593870731646,men hvis ikke det står på døren så skal ministrene vel passes af folketingsbetjenten,neutral,14,"Men hvis ikke det står på døren, så skal ministrene vel passes af folketingsbetjenten?",1,1.0
2834,2943,da,0.999993764883234,det her er lidt skræmmende,neutral,6,Det her er lidt skræmmende. 😳,0,0.30442481188190834
2835,2944,da,0.9999945655068764,han skal selvfølgelig rubriceres som det han er journalist og tv producent,neutral,12,han skal selvfølgelig rubriceres som det han er - journalist og tv-producent,0,0.3366833700896255
2836,2945,da,0.999995027000589,finanstilsynet er efter kreditforeninger og banker med nedsættelse af ejd værdier til langt under dagspris så låneudmåling bliver hårdt presset fremdrift bliver ødelagt dkpol,negative,25,"Finanstilsynet er efter kreditforeninger og banker med nedsættelse af ejd værdier til langt under dagspris, så låneudmåling bliver hårdt presset.
Fremdrift bliver ødelagt.
@USER #dkpol",-1,0.21992342007152768
2837,2946,da,0.9999942754666818,hvis eleverne på ungdomsuddannelserne skal blive dygtigere til de naturvidenskabelige fag skal lærernes faglige og fagdidaktiske kompetencer have et løft nyt netværk for de gymnasiale uddannelser skydes i gang i morgen stem uddpol,neutral,35,"Hvis eleverne på ungdomsuddannelserne skal blive dygtigere til de naturvidenskabelige fag, skal lærernes faglige og fagdidaktiske kompetencer have et løft: Nyt netværk for de gymnasiale uddannelser skydes i gang i morgen 🥳 #STEM #Uddpol
[LINK]",5,1.0
2838,2947,da,0.9999932371697304,skandaløst ringe dommerpræstation over hele linjen hvis tvw og okore er offside så hedder jeg henning og hvis arajuuri ikke laver hands er der lang vej hjem som wafande ville sige det,negative,32,"Skandaløst ringe dommerpræstation over hele linjen. Hvis TVW og Okore er offside, så hedder jeg Henning, og hvis Arajuuri ikke laver hands, er der lang vej hjem, som Wafande ville sige det...",0,1.0
2839,2948,no,0.714629335609728,og hver gang venstre mangler flertal kigge de med søde hunde øjne over på df kan i ikke hjælpe vi er fuck og snart sk og nb og det kan jeg ikke se det sjove i dkpol,negative,36,"Og hver gang venstre mangler flertal kigge de med søde hunde øjne over på DF, kan i ikke hjælpe vi er fuck.og snart SK og NB. Og det kan jeg ikke se det sjove i😢 #dkpol",-1,0.2613051315149517
2840,2949,da,0.8088009646280501,det er hvad det er copenhagen games skal ses som forskellige turneringer kval b turneringen og main når man ikke vinder kampe i main skal vi ikke forvente andet vi lå dog og agf vist nok det er hvad det er det er derfor man ikke kan regne med listen over top,neutral,55,"Det er hvad det er. Copenhagen Games skal ses som 3 forskellige turneringer. Kval. B-turneringen og Main. Når man ikke vinder kampe i Main skal vi ikke forvente andet. Vi lå dog 71, og AGF 59 vist nok. Det er hvad det er. Det er derfor man ikke kan regne med listen over Top30 :)",-1,0.15690465396985792
2841,2950,da,0.999995383965434,er så bra at de sender dette og det ikke mange vet er at norske quick style har laget koreografien til save me og blood sweat and tears,positive,30,Er så bra at de sender dette 🤩 Og det ikke mange vet er at norske Quick Style har laget koreografien til Save me og Blood sweat and tears! 🤩,-1,0.19427817356401247
2842,2951,da,0.999994094709848,ignorance skal bekæmpes med argumenter og et møde med virkeligheden rasmus paludan får df og nye borgerlige til at fremstå stuerene i deres menneskesyn vi er splittede i vores menneskesyn i dkpol og det hverken må elller skal vi ignorere menneskerførsystemer,negative,41,Ignorance skal bekæmpes med argumenter og et møde med virkeligheden. Rasmus Paludan får DF og Nye Borgerlige til at fremstå stuerene i deres menneskesyn. Vi er splittede i vores menneskesyn i #dkpol og det hverken må elller skal vi ignorere. #menneskerførsystemer,-1,0.20573943792212754
2843,2952,da,0.999996879326691,klima og miljø deler plads med sundhedspolitikken på listen over emner der er vigtigst for vælgerne udlændinge på pladsen spændende om det også afspejles hos politikere og aspiranter i valgkampen dkpol dkgreen dkklima,neutral,34,"Klima og miljø deler 1. plads med sundhedspolitikken på listen over emner, der er vigtigst for vælgerne. Udlændinge på 3. pladsen. Spændende, om det også afspejles hos politikere og aspiranter i valgkampen.#dkpol #dkgreen #dkklima",10,1.0
2844,2953,da,0.9999955322981176,præcis det er et helvede at være ledig,negative,8,Præcis! Det er et helvede at være ledig.,0,0.5428628358632565
2845,2954,da,0.9999930764339924,vogn nummer er sat på gaden kloagger tvinspektion kloak,positive,12,RT @USER: Vogn nummer 21 er sat på gaden😎 #kloagger #tvinspektion #kloak,0,0.21332221937758364
2846,2955,da,0.9999929515730424,på torsdag er der igen koncert i literaturhaus denne gang er det lydkollektivet sounds andreas borregaard og sangerinden josefine weber hansen tid entr kr kr for studerende læs mere på begivenheden herunder,neutral,37,"På torsdag er der igen koncert i LiteraturHaus. 
Denne gang er det lydkollektivet SOUNDS + Andreas Borregaard og sangerinden Josefine Weber Hansen. 

Tid: 19.30.
Entré: 70 kr. / 50 kr. for studerende.

Læs mere på begivenheden herunder.",0,0.7558737720032206
2847,2956,da,0.99999335732374,under niveau her er de otte mest skuffende spillere denne sæson pldk,negative,12,Under niveau: Her er de otte mest skuffende spillere denne sæson #pldk,3,1.0
2848,2957,da,0.8571390221199948,jeg skal ikke overbevist dig om andet men alle partier på nær få har italesat problemet den gode nyhed er dog at det går fremad med integrationen og jeg mener man skal være varsom med at tage et skidt tilbage pga utilpassede socialklasse typer god weekend,positive,48,"Jeg skal ikke overbevist dig om andet men alle partier, på nær få, har italesat problemet. Den gode nyhed er dog at det går fremad med integrationen og, jeg mener, man skal være varsom med at tage et skidt tilbage pga 1-3,000 utilpassede socialklasse 5 typer. God weekend",1,0.27528367665600856
2849,2958,da,0.9999946905014124,danmarks grønneste regering brainstormer klimatiltag rammende satire fra dkgreen dkpol,positive,12,"Danmarks Grønneste Regering brainstormer klimatiltag. 😂

Rammende satire fra @USER. #dkgreen #dkpol",10,1.0
2850,2959,da,0.968200322883396,nyt nikon z må sige jeg er voldsomt imponeret over det jeg lige har fået den prøvet indtil videre så skal jeg bare ha fundet noget andet end blomster høns og katte at teste på,positive,37,"Nyt Nikon Z6 Må sige jeg er voldsomt imponeret over det jeg lige har fået den prøvet indtil videre 😊👍 Så skal jeg bare ha fundet noget andet end blomster, høns og katte at teste på 😊👍📸",0,0.30503660325418575
2851,2960,da,0.9999968087519744,så kom der en aftale om koordinering af social sikring den om dagpenge til andre eu borgere vi fortæller mere når vi ved hvad aftalen indeholder eudk socialsikring dkpol arbejde,neutral,31,"Så kom der en aftale om koordinering af social sikring 883 - den om #dagpenge til andre EU-borgere. Vi fortæller mere, når vi ved, hvad aftalen indeholder. #eudk #socialsikring #dkpol #arbejde",-1,0.15178593127599352
2852,2961,da,0.9999949431163098,vi har nogle bolcher liggende i forhallen som der står nationalbanken på ret gode faktisk men det er vist det desværre,neutral,22,"Vi har nogle bolcher liggende i forhallen, som der står Nationalbanken på (ret gode faktisk), men det er vist det desværre 🙂",0,0.2879235519756547
